Name;Class;Vertices;Faces;;Min X;Min Y;Min Z;Max X;Max Y;Max Z; ;Range X;Range Y;Range Z
m1481;m1481;547;1038;;0,025;0,025;0,025;0,348108;0,578948;0,975;;0,323108;0,553948;0,95
m1480;m1480;9543;18238;;0,025;0,025;0,025;0,446434;0,63483;0,975;;0,421434;0,60983;0,95
m1479;m1479;12097;22065;;0,025;0,025;0,025;0,975;0,5752;0,48223;;0,95;0,5502;0,45723
m1478;m1478;2769;5049;;0,025;0,025;0,025;0,975;0,611666;0,223576;;0,95;0,586666;0,198576
m1477;m1477;22682;44727;;0,025;0,025;0,025;0,975;0,616046;0,376031;;0,95;0,591046;0,351031
m1476;m1476;436;916;;0,025;0,025;0,025;0,299675;0,574723;0,975;;0,274675;0,549723;0,95
m1475;m1475;6049;12065;;0,025;0,025;0,025;0,975;0,513449;0,232333;;0,95;0,488449;0,207333
m1474;m1474;2811;4454;;0,025;0,025;0,025;0,23162;0,975;0,597067;;0,20662;0,95;0,572067
m1473;m1473;2192;4448;;0,025;0,025;0,025;0,975;0,557643;0,314071;;0,95;0,532643;0,289071
m1472;m1472;524;846;;0,025;0,025;0,025;0,406458;0,566816;0,975;;0,381458;0,541816;0,95
m1471;m1471;2511;3552;;0,025;0,025;0,025;0,975;0,350313;0,453156;;0,95;0,325313;0,428156
m1470;m1470;145;270;;0,025;0,025;0,025;0,122405;0,164154;0,975;;0,097405;0,139154;0,95
m1469;m1469;1724;3176;;0,025;0,025;0,025;0,129224;0,28801;0,975;;0,104224;0,26301;0,95
m1468;m1468;467;684;;0,025;0,025;0,025;0,975;0,227148;0,178993;;0,95;0,202148;0,153993
m1467;m1467;574;1076;;0,025;0,025;0,025;0,159527;0,294733;0,975;;0,134527;0,269733;0,95
m1466;m1466;9736;18939;;0,025;0,025;0,025;0,169516;0,212589;0,975;;0,144516;0,187589;0,95
m1465;m1465;6923;10583;;0,025;0,025;0,025;0,975;0,227252;0,151762;;0,95;0,202252;0,126762
m1464;m1464;2873;5534;;0,025;0,025;0,025;0,19372;0,342441;0,975;;0,16872;0,317441;0,95
m1463;m1463;629;1236;;0,025;0,025;0,025;0,975;0,164155;0,12241;;0,95;0,139155;0,09741
m1462;m1462;4916;9500;;0,025;0,025;0,025;0,548358;0,524952;0,975;;0,523358;0,499952;0,95
m1461;m1461;12526;23024;;0,025;0,025;0,025;0,718676;0,513399;0,975;;0,693676;0,488399;0,95
m1460;m1460;4892;9510;;0,025;0,025;0,025;0,677889;0,518839;0,975;;0,652889;0,493839;0,95
m1459;m1459;331;531;;0,025;0,025;0,025;0,975;0,664405;0,42026;;0,95;0,639405;0,39526
m1458;m1458;2509;4698;;0,025;0,025;0,025;0,975;0,89088;0,554814;;0,95;0,86588;0,529814
m1457;m1457;2333;4485;;0,025;0,025;0,025;0,375197;0,59733;0,975;;0,350197;0,57233;0,95
m1456;m1456;497;935;;0,025;0,025;0,025;0,882844;0,975;0,270117;;0,857844;0,95;0,245117
m1455;m1455;314;576;;0,025;0,025;0,025;0,402439;0,706094;0,975;;0,377439;0,6810941;0,95
m1454;m1454;325;598;;0,025;0,025;0,025;0,637377;0,820991;0,975;;0,612377;0,795991;0,95
m1453;m1453;7994;15870;;0,025;0,025;0,025;0,440089;0,690945;0,975;;0,415089;0,6659451;0,95
m1452;m1452;776;1452;;0,025;0,025;0,025;0,603552;0,975;0,158593;;0,578552;0,95;0,133593
m1451;m1451;775;1498;;0,025;0,025;0,025;0,181495;0,975;0,691454;;0,156495;0,95;0,666454
m1450;m1450;98;156;;0,025;0,025;0,025;0,238483;0,843388;0,975;;0,213483;0,818388;0,95
m1449;m1449;330;660;;0,025;0,025;0,025;0,223899;0,849298;0,975;;0,198899;0,824298;0,95
m1448;m1448;182;328;;0,025;0,025;0,025;0,186087;0,975;0,681739;;0,161087;0,95;0,656739
m1447;m1447;3189;6000;;0,025;0,025;0,025;0,121877;0,179082;0,975;;0,096877;0,154082;0,95
m1446;m1446;6122;10530;;0,025;0,025;0,025;0,975;0,159904;0,244612;;0,95;0,134904;0,219612
m1445;m1445;3516;7029;;0,025;0,025;0,025;0,975;0,153757;0,244272;;0,95;0,128757;0,219272
m1444;m1444;6251;11722;;0,025;0,025;0,025;0,231519;0,45932;0,975;;0,206519;0,43432;0,95
m1443;m1443;33376;65182;;0,025;0,025;0,025;0,117464;0,329774;0,975;;0,092464;0,304774;0,95
m1442;m1442;6859;12554;;0,025;0,025;0,025;0,164983;0,305256;0,975;;0,139983;0,280256;0,95
m1441;m1441;3153;4116;;0,025;0,025;0,025;0,975;0,425436;0,239859;;0,95;0,400436;0,214859
m1440;m1440;4230;5977;;0,025;0,025;0,025;0,975;0,221908;0,262171;;0,95;0,196908;0,237171
m1622;m1622;1054;2130;;0,025;0,025;0,025;0,961232;0,871739;0,975;;0,936232;0,846739;0,95
m1621;m1621;400;724;;0,025;0,025;0,025;0,975;0,158112;0,909956;;0,95;0,133112;0,884956
m1620;m1620;301;888;;0,025;0,025;0,025;0,805832;0,975;0,929061;;0,7808321;0,95;0,904061
m1619;m1619;810;1588;;0,025;0,025;0,025;0,349268;0,221259;0,975;;0,324268;0,196259;0,95
m1618;m1618;23584;46784;;0,025;0,025;0,025;0,309295;0,170892;0,975;;0,284295;0,145892;0,95
m1617;m1617;912;1788;;0,025;0,025;0,025;0,975;0,118741;0,294091;;0,95;0,093741;0,269091
m1616;m1616;8482;16820;;0,025;0,025;0,025;0,975;0,195068;0,342236;;0,95;0,170068;0,317236
m1615;m1615;11923;22842;;0,025;0,025;0,025;0,339846;0,186543;0,975;;0,314846;0,161543;0,95
m1614;m1614;390;776;;0,025;0,025;0,025;0,437937;0,975;0,437937;;0,412937;0,95;0,412937
m1613;m1613;282;560;;0,025;0,025;0,025;0,43672;0,975;0,43672;;0,41172;0,95;0,41172
m1612;m1612;1282;2600;;0,025;0,025;0,025;0,42415;0,975;0,424153;;0,39915;0,95;0,399153
m1611;m1611;1474;2944;;0,025;0,025;0,025;0,975;0,512055;0,512055;;0,95;0,487055;0,487055
m1610;m1610;6094;12192;;0,025;0,025;0,025;0,646138;0,975;0,645819;;0,621138;0,95;0,620819
m1609;m1609;154;304;;0,025;0,025;0,025;0,526367;0,975;0,526367;;0,501367;0,95;0,501367
m1608;m1608;242;480;;0,025;0,025;0,025;0,825;0,975;0,825;;0,8;0,95;0,8
m1607;m1607;802;1600;;0,025;0,025;0,025;0,518792;0,975;0,518792;;0,493792;0,95;0,493792
m1606;m1606;2386;4750;;0,025;0,025;0,025;0,629581;0,975;0,622556;;0,604581;0,95;0,597556
m1605;m1605;89;168;;0,025;0,025;0,025;0,658333;0,975;0,658333;;0,633333;0,95;0,633333
m1604;m1604;214;419;;0,025;0,025;0,025;0,414079;0,975;0,414079;;0,389079;0,95;0,389079
m1603;m1603;389;772;;0,025;0,025;0,025;0,384359;0,975;0,384359;;0,359359;0,95;0,359359
m1602;m1602;1542;3080;;0,025;0,025;0,025;0,405044;0,975;0,405044;;0,380044;0,95;0,380044
m1601;m1601;6727;13450;;0,025;0,025;0,025;0,556126;0,975;0,55481;;0,531126;0,95;0,52981
m1600;m1600;416;828;;0,025;0,025;0,025;0,444671;0,975;0,444649;;0,419671;0,95;0,419649
m1599;m1599;250;496;;0,025;0,025;0,025;0,449157;0,975;0,449157;;0,424157;0,95;0,424157
m1598;m1598;1182;2360;;0,025;0,025;0,025;0,443287;0,975;0,443287;;0,418287;0,95;0,418287
m1597;m1597;9978;22448;;0,025;0,025;0,025;0,975;0,331215;0,975;;0,95;0,306215;0,95
m1596;m1596;16803;33047;;0,025;0,025;0,025;0,559374;0,151249;0,975;;0,534374;0,126249;0,95
m1595;m1595;60671;121343;;0,025;0,025;0,025;0,975;0,192279;0,975;;0,95;0,167279;0,95
m1594;m1594;12623;24718;;0,025;0,025;0,025;0,975;0,140781;0,975;;0,95;0,115781;0,95
m1593;m1593;25650;50984;;0,025;0,025;0,025;0,975;0,267182;0,974993;;0,95;0,242182;0,949993
m1592;m1592;3287;5968;;0,025;0,025;0,025;0,975;0,197843;0,975;;0,95;0,172843;0,95
m1591;m1591;7339;14472;;0,025;0,025;0,025;0,974998;0,266023;0,975;;0,949998;0,241023;0,95
m1590;m1590;7658;14804;;0,025;0,025;0,025;0,975;0,261313;0,975;;0,95;0,236313;0,95
m1589;m1589;3782;7223;;0,025;0,025;0,025;0,970478;0,251514;0,975;;0,945478;0,226514;0,95
m1588;m1588;4400;7716;;0,025;0,025;0,025;0,269842;0,433029;0,975;;0,244842;0,408029;0,95
m1587;m1587;4658;8999;;0,025;0,025;0,025;0,327926;0,473142;0,975;;0,302926;0,448142;0,95
m1586;m1586;5520;10614;;0,025;0,025;0,025;0,30341;0,377149;0,975;;0,27841;0,352149;0,95
m1585;m1585;5303;10241;;0,025;0,025;0,025;0,302303;0,399059;0,975;;0,277303;0,374059;0,95
m1584;m1584;174;316;;0,025;0,025;0,025;0,975;0,508051;0,376302;;0,95;0,483051;0,351302
m1583;m1583;309;573;;0,025;0,025;0,025;0,323572;0,567857;0,975;;0,298572;0,5428571;0,95
m1582;m1582;8239;16328;;0,025;0,025;0,025;0,194938;0,273211;0,975;;0,169938;0,248211;0,95
m1581;m1581;11299;22000;;0,025;0,025;0,025;0,17244;0,283002;0,975;;0,14744;0,258002;0,95
m1580;m1580;1400;2568;;0,025;0,025;0,025;0,975;0,402336;0,380885;;0,95;0,377336;0,355885
m1579;m1579;6906;13359;;0,025;0,025;0,025;0,196099;0,358128;0,975;;0,171099;0,333128;0,95
m1578;m1578;333;574;;0,025;0,025;0,025;0,208732;0,370015;0,975;;0,183732;0,345015;0,95
m1577;m1577;4946;9918;;0,025;0,025;0,025;0,209825;0,339825;0,975;;0,184825;0,314825;0,95
m1576;m1576;3519;7038;;0,025;0,025;0,025;0,975;0,379927;0,318182;;0,95;0,354927;0,293182
m1094;m1094;1287;1440;;0,025;0,025;0,025;0,51999;0,975;0,544105;;0,49499;0,95;0,519105
m1093;m1093;1197;1954;;0,025;0,025;0,025;0,875567;0,975;0,793233;;0,850567;0,95;0,768233
m1092;m1092;337;638;;0,025;0,025;0,025;0,975;0,747408;0,933538;;0,95;0,722408;0,908538
m1091;m1091;2457;3814;;0,025;0,025;0,025;0,563717;0,975;0,638287;;0,538717;0,95;0,613287
m1090;m1090;5482;10928;;0,025;0,025;0,025;0,975;0,69057;0,759382;;0,95;0,66557;0,734382
m1089;m1089;170;264;;0,025;0,025;0,025;0,578353;0,975;0,559279;;0,553353;0,95;0,534279
m1088;m1088;29152;41005;;0,025;0,025;0,025;0,564231;0,975;0,691487;;0,539231;0,95;0,666487
m1087;m1087;18168;14426;;0,025;0,025;0,025;0,71247;0,975;0,730928;;0,68747;0,95;0,705928
m1086;m1086;6247;6856;;0,025;0,025;0,025;0,322071;0,975;0,333301;;0,297071;0,95;0,308301
m1085;m1085;42568;36512;;0,025;0,025;0,025;0,421462;0,975;0,436807;;0,396462;0,95;0,411807
m1084;m1084;28394;29426;;0,025;0,025;0,025;0,405609;0,975;0,410051;;0,380609;0,95;0,385051
m1083;m1083;42568;36512;;0,025;0,025;0,025;0,39661;0,975;0,379204;;0,37161;0,95;0,354204
m1082;m1082;82;140;;0,025;0,025;0,025;0,457911;0,975;0,436723;;0,432911;0,95;0,411723
m1081;m1081;12847;10145;;0,025;0,025;0,025;0,740435;0,975;0,73724;;0,715435;0,95;0,71224
m1080;m1080;17782;7779;;0,025;0,025;0,025;0,766567;0,975;0,810506;;0,741567;0,95;0,785506
m1079;m1079;155;260;;0,025;0,025;0,025;0,291;0,975;0,277981;;0,266;0,95;0,252981
m158;m158;521;935;;0,025;0,025;0,025;0,366645;0,975;0,23908;;0,341645;0,95;0,21408
m157;m157;747;1430;;0,395717;0,0367074;0,025;0,656239;0,69296;0,197533;;0,260522;0,6562526;0,172533
m156;m156;16776;33324;;0,025;0,025;0,025;0,409514;0,975;0,211205;;0,384514;0,95;0,186205
m155;m155;1290;2576;;0,025;0,025;0,025;0,511014;0,975;0,201783;;0,486014;0,95;0,176783
m154;m154;445;730;;0,025;0,025;0,025;0,316961;0,975;0,239042;;0,291961;0,95;0,214042
m153;m153;10333;18860;;0,025;0,025;0,025;0,326118;0,975;0,22299;;0,301118;0,95;0,19799
m152;m152;10694;20512;;0,025;0,025;0,025;0,375511;0,975;0,249312;;0,350511;0,95;0,224312
m151;m151;2996;5954;;0,025;0,025;0,025;0,298278;0,975;0,239721;;0,273278;0,95;0,214721
m150;m150;2001;3012;;0,025;0,025;0,025;0,237902;0,975;0,384098;;0,212902;0,95;0,359098
m149;m149;17342;34666;;0,025;0,025;0,025;0,199225;0,975;0,31848;;0,174225;0,95;0,29348
m148;m148;3964;7707;;0,025;0,025;0,025;0,537379;0,975;0,218602;;0,5123791;0,95;0,193602
m147;m147;4677;8559;;0,025;0,025;0,025;0,355968;0,975;0,235159;;0,330968;0,95;0,210159
m146;m146;2244;3460;;0,025;0,025;0,025;0,357379;0,975;0,399115;;0,332379;0,95;0,374115
m145;m145;12758;25506;;0,025;0,025;0,025;0,375543;0,975;0,504207;;0,350543;0,95;0,479207
m144;m144;676;1302;;0,025;0,025;0,025;0,332412;0,975;0,204358;;0,307412;0,95;0,179358
m143;m143;5647;10817;;0,025;0,025;0,025;0,408698;0,975;0,189718;;0,383698;0,95;0,164718
m142;m142;9242;16329;;0,025;0,025;0,025;0,566178;0,975;0,185957;;0,541178;0,95;0,160957
m141;m141;2012;3012;;0,025;0,025;0,025;0,325015;0,975;0,324737;;0,300015;0,95;0,299737
m140;m140;9061;18110;;0,025;0,025;0,025;0,39729;0,221536;0,975;;0,37229;0,196536;0,95
m139;m139;12180;24200;;0,025;0,025;0,025;0,523247;0,975;0,246838;;0,498247;0,95;0,221838
m138;m138;7401;14776;;0,025;0,025;0,025;0,380387;0,254112;0,975;;0,355387;0,229112;0,95
m137;m137;1636;3254;;0,025;0,025;0,025;0,410334;0,975;0,232007;;0,385334;0,95;0,207007
m136;m136;469;869;;0,025;0,025;0,025;0,290972;0,975;0,205733;;0,265972;0,95;0,180733
m135;m135;498;919;;0,025;0,025;0,025;0,296721;0,975;0,268929;;0,271721;0,95;0,243929
m134;m134;1962;3615;;0,025;0,025;0,025;0,237936;0,975;0,184611;;0,212936;0,95;0,159611
m133;m133;2344;4253;;0,025;0,025;0,025;0,334878;0,975;0,215259;;0,309878;0,95;0,190259
m132;m132;2537;4049;;0,025;0,025;0,025;0,196376;0,303506;0,975;;0,171376;0,278506;0,95
m131;m131;2012;3012;;0,025;0,025;0,025;0,322927;0,197527;0,975;;0,297927;0,172527;0,95
m130;m130;1025;1865;;0,025;0,025;0,025;0,292015;0,975;0,178544;;0,267015;0,95;0,153544
m129;m129;1871;8364;;0,025;0,0296203;0,025;0,272453;0,975;0,205935;;0,247453;0,9453797;0,180935
m128;m128;458;853;;0,025;0,025;0,025;0,284853;0,975;0,242942;;0,259853;0,95;0,217942
m127;m127;756;1796;;0,025;0,025;0,025;0,305485;0,975;0,180612;;0,280485;0,95;0,155612
m126;m126;577;1018;;0,025;0,025;0,025;0,258991;0,975;0,174844;;0,233991;0,95;0,149844
m125;m125;1250;2500;;0,025;0,025;0,025;0,353075;0,291865;0,975;;0,328075;0,266865;0,95
m124;m124;473;862;;0,025;0,025;0,025;0,299149;0,975;0,234196;;0,274149;0,95;0,209196
m123;m123;474;890;;0,025;0,025;0,025;0,273174;0,975;0,285059;;0,248174;0,95;0,260059
m122;m122;443;830;;0,025;0,025;0,025;0,281675;0,975;0,275883;;0,256675;0,95;0,250883
m121;m121;471;882;;0,025;0,025;0,025;0,316116;0,975;0,205277;;0,291116;0,95;0,180277
m120;m120;467;870;;0,025;0,025;0,025;0,272396;0,975;0,222875;;0,247396;0,95;0,197875
m119;m119;450;837;;0,025;0,025;0,025;0,275279;0,975;0,216721;;0,250279;0,95;0,191721
m118;m118;472;888;;0,025;0,025;0,025;0,283933;0,975;0,197224;;0,258933;0,95;0,172224
m117;m117;2284;4316;;0,025;0,025;0,025;0,219052;0,975;0,198712;;0,194052;0,95;0,173712
m116;m116;26926;51956;;0,025;0,025;0,025;0,299498;0,975;0,18297;;0,274498;0,95;0,15797
m115;m115;2873;5399;;0,025;0,025;0,025;0,467031;0,975;0,704194;;0,442031;0,95;0,679194
m114;m114;2910;5418;;0,025;0,025;0,025;0,3384;0,975;0,175952;;0,3134;0,95;0,150952
m113;m113;6100;11092;;0,025;0,025;0,025;0,326302;0,975;0,168733;;0,301302;0,95;0,143733
m112;m112;7691;15294;;0,025;0,025;0,025;0,937056;0,975;0,655766;;0,912056;0,95;0,630766
m111;m111;1238;2442;;0,025;0,025;0,025;0,414531;0,678081;0,975;;0,389531;0,653081;0,95
m110;m110;453;902;;0,025;0,025;0,025;0,47055;0,719399;0,975;;0,44555;0,694399;0,95
m109;m109;1288;2568;;0,025;0,025;0,025;0,83322;0,975;0,465593;;0,80822;0,95;0,440593
m108;m108;11105;22258;;0,025;0,025;0,025;0,975;0,907116;0,282553;;0,95;0,882116;0,257553
m107;m107;3051;6052;;0,025;0,025;0,025;0,263878;0,888063;0,975;;0,238878;0,863063;0,95
m106;m106;346;690;;0,025;0,025;0,025;0,21348;0,65884;0,975;;0,18848;0,63384;0,95
m105;m105;146;260;;0,025;0,025;0,025;0,269551;0,975;0,946481;;0,244551;0,95;0,921481
m104;m104;233;462;;0,025;0,025;0,025;0,975;0,781594;0,282277;;0,95;0,756594;0,257277
m103;m103;16049;31432;;0,025;0,025;0,025;0,248663;0,730227;0,975;;0,223663;0,705227;0,95
m102;m102;127;226;;0,025;0,025;0,025;0,401002;0,450621;0,975;;0,376002;0,425621;0,95
m101;m101;1143;2204;;0,025;0,025;0,025;0,408786;0,685159;0,975;;0,383786;0,6601591;0,95
m100;m100;606;1208;;0,025;0,025;0,025;0,558031;0,458469;0,975;;0,533031;0,433469;0,95
m99;m99;1450;2888;;0,025;0,025;0,025;0,337893;0,511845;0,975;;0,312893;0,486845;0,95
m98;m98;4195;8236;;0,025;0,025;0,025;0,279628;0,519559;0,975;;0,254628;0,494559;0,95
m97;m97;3601;7083;;0,025;0,025;0,025;0,280377;0,543507;0,975;;0,255377;0,518507;0,95
m96;m96;5169;10061;;0,025;0,025;0,025;0,272288;0,537454;0,975;;0,247288;0,512454;0,95
19;Human;15477;30950;;-0,486375;-0,971155;-0,421719;0,398089;0,982827;0,344684;;0,884464;1,953982;0,766403
18;Human;15385;30766;;-0,560539;-0,789644;-0,569571;0,434836;0,915339;0,443234;;0,995375;1,704983;1,012805
17;Human;15910;31816;;-0,482516;-0,846853;-0,522104;0,50184;0,819366;0,391761;;0,984356;1,666219;0,913865
16;Human;15223;30450;;-0,497468;-0,841447;-0,526886;0,340819;0,896209;0,326748;;0,838287;1,737656;0,853634
15;Human;5631;11258;;-0,293474;-0,86993;-0,291992;0,292222;0,580901;0,485891;;0,585696;1,450831;0,7778831
14;Human;5691;11378;;-0,667715;-0,834555;-0,666328;0,421211;0,361332;0,310106;;1,088926;1,195887;0,976434
13;Human;13703;27402;;-0,511326;-0,959201;-0,434738;0,331476;0,99959;0,280974;;0,842802;1,958791;0,715712
12;Human;5614;11224;;-0,849166;-0,25417;-0,909495;0,857089;0,139306;0,904837;;1,706255;0,393476;1,814332
11;Human;10999;21994;;-0,866401;-0,254456;-0,903089;0,86519;0,140254;0,894066;;1,731591;0,39471;1,797155
10;Human;9508;19012;;-0,211414;-0,964406;-0,518502;0,140155;0,930527;0,527886;;0,351569;1,894933;1,046388
1;Human;4706;9408;;-0,362883;-0,138176;-0,979672;0,364758;0,155597;0,816414;;0,727641;0,293773;1,796086
200;Hand;1515;3026;;-0,652517;-0,956523;-0,349894;0,655155;0,768081;0,298369;;1,307672;1,724604;0,648263
199;Hand;8647;17290;;-0,406836;-0,952064;-0,296004;0,408753;0,929475;0,411561;;0,815589;1,881539;0,707565
198;Hand;9564;19124;;-0,363903;-0,364251;-0,942351;0,310435;0,184768;0,999319;;0,674338;0,549019;1,94167
197;Hand;7553;15102;;-0,377837;-0,640524;-0,286368;0,330785;0,998505;0,542368;;0,708622;1,639029;0,828736
196;Hand;7112;14220;;-0,527846;-0,584171;-0,265788;0,706539;0,991672;0,368778;;1,234385;1,575843;0,6345659
195;Hand;8524;17044;;-0,392205;-0,716188;-0,321593;0,324763;0,978171;0,425116;;0,716968;1,694359;0,746709
194;Hand;8471;16938;;-0,438509;-0,763159;-0,282379;0,357895;0,989234;0,378968;;0,796404;1,752393;0,661347
193;Hand;7314;14624;;-0,409487;-0,623273;-0,258065;0,345461;0,982069;0,348208;;0,754948;1,605342;0,606273
192;Hand;6991;13978;;-0,54399;-0,812792;-0,256175;0,614738;0,989733;0,334775;;1,158728;1,802525;0,59095
191;Hand;13766;27528;;-0,463956;-0,966084;-0,58574;0,769719;0,830228;0,576874;;1,233675;1,796312;1,162614
190;Hand;7500;14996;;-0,448432;-0,644356;-0,143274;0,714549;0,965411;0,369168;;1,162981;1,609767;0,512442
189;Hand;14084;28164;;-0,553877;-0,63363;-0,755693;0,687941;0,808058;0,438209;;1,241818;1,441688;1,193902
188;Hand;8603;17202;;-0,450427;-0,798626;-0,674673;0,714867;0,978778;0,502218;;1,165294;1,777404;1,176891
187;Hand;7628;15256;;-0,510634;-0,453623;-0,934661;0,427117;0,228519;0,993632;;0,937751;0,682142;1,928293
186;Hand;6607;13210;;-0,461446;-0,388926;-0,976936;0,587954;0,220979;0,851676;;1,0494;0,609905;1,828612
185;Hand;2489;4974;;-0,580888;-0,180106;-0,977884;0,427228;0,177549;0,677286;;1,008116;0,357655;1,65517
184;Hand;4685;9366;;-0,361583;-0,511277;-0,746908;0,364226;0,391298;0,984585;;0,725809;0,902575;1,731493
183;Hand;11413;22822;;-0,994201;-0,951055;-0,258079;0,679096;0,909497;0,377651;;1,673297;1,860552;0,63573
182;Hand;10283;20562;;-0,471096;-0,906068;-0,478443;0,401714;0,973379;0,532723;;0,87281;1,879447;1,011166
181;Hand;7242;14480;;-0,509681;-0,454798;-0,928548;0,424679;0,226025;0,99185;;0,93436;0,680823;1,920398
60;Glasses;2375;4746;;-0,992164;-0,123572;-0,145264;0,809169;0,493881;0,100408;;1,801333;0,617453;0,245672
59;Glasses;2895;5786;;-0,896606;-0,195811;-0,162405;0,866931;0,490782;0,113191;;1,763537;0,686593;0,275596
58;Glasses;1857;3710;;-0,952863;-0,055087;-0,136317;0,990231;0,166378;0,120757;;1,943094;0,221465;0,257074
57;Glasses;7413;14822;;-0,517497;-0,236141;-0,196613;0,524224;0,861312;0,134612;;1,041721;1,097453;0,331225
56;Glasses;8771;17538;;-0,650974;-0,286924;-0,244029;0,653226;0,985673;0,161228;;1,3042;1,272597;0,405257
55;Glasses;2850;5696;;-0,846442;-0,161081;-0,642186;0,666502;0,10985;0,18396;;1,512944;0,270931;0,826146
54;Glasses;7407;14810;;-0,518597;-0,196584;-0,861505;0,523836;0,134637;0,236197;;1,042433;0,331221;1,097702
53;Glasses;2496;4988;;-0,988805;-0,120865;-0,147365;0,781299;0,521698;0,141985;;1,770104;0,642563;0,28935
52;Glasses;1554;3104;;-0,956824;-0,10603;-0,143097;0,922364;0,370416;0,086453;;1,879188;0,476446;0,22955
51;Glasses;2858;5712;;-0,823867;-0,186062;-0,164938;0,72596;0,642523;0,11183;;1,549827;0,828585;0,276768
50;Glasses;7420;14836;;-0,517775;-0,236303;-0,197371;0,52528;0,861516;0,135842;;1,043055;1,097819;0,333213
49;Glasses;3110;6220;;-0,840571;-0,186472;-0,168001;0,849512;0,528058;0,141263;;1,690083;0,71453;0,309264
48;Glasses;5176;10348;;-0,845802;-0,21552;-0,178388;0,490744;0,751772;0,153024;;1,336546;0,967292;0,331412
47;Glasses;2028;4052;;-0,997563;-0,044583;-0,156803;0,987167;0,092473;0,125978;;1,98473;0,137056;0,282781
46;Glasses;2394;4784;;-0,996711;-0,099818;-0,158213;0,832152;0,458016;0,120276;;1,828863;0,557834;0,278489
45;Glasses;5399;10794;;-0,618414;-0,176785;-0,89774;0,616685;0,147591;0,190923;;1,235099;0,324376;1,088663
295;Armadillo;16780;33556;;-0,577011;-0,888275;-0,502637;0,551512;0,514481;0,628186;;1,128523;1,402756;1,130823
294;Armadillo;16501;32998;;-0,31574;-0,946287;-0,475999;0,374745;0,90487;0,443987;;0,690485;1,851157;0,919986
293;Armadillo;15000;29996;;-0,405906;-0,890564;-0,487903;0,447672;0,736436;0,493896;;0,853578;1,627;0,981799
292;Armadillo;21774;43544;;-0,698511;-0,679818;-0,487378;0,582126;0,645493;0,678569;;1,280637;1,325311;1,165947
291;Armadillo;24615;49226;;-0,473435;-0,9804;-0,472746;0,461244;0,906847;0,433274;;0,934679;1,887247;0,90602
290;Armadillo;25431;50858;;-0,683127;-0,748136;-0,592389;0,39191;0,706428;0,609401;;1,075037;1,454564;1,20179
289;Armadillo;25211;50418;;-0,928195;-0,88401;-0,566932;0,867028;0,629458;0,897409;;1,795223;1,513468;1,464341
288;Armadillo;20000;39996;;-0,665666;-0,778812;-0,628892;0,79735;0,687606;0,770497;;1,463016;1,466418;1,399389
287;Armadillo;25491;50978;;-0,630165;-0,647007;-0,729643;0,685147;0,839888;0,715232;;1,315312;1,486895;1,444875
286;Armadillo;25108;50212;;-0,627113;-0,657124;-0,762355;0,712486;0,664345;0,553417;;1,339599;1,321469;1,315772
285;Armadillo;25193;50382;;-0,477105;-0,86975;-0,787469;0,556668;0,680658;0,642696;;1,033773;1,550408;1,430165
284;Armadillo;25494;50984;;-0,560302;-0,842525;-0,701549;0,597502;0,596627;0,695852;;1,157804;1,439152;1,397401
283;Armadillo;24484;48964;;-0,47476;-0,951002;-0,473004;0,413383;0,927686;0,460674;;0,888143;1,878688;0,933678
282;Armadillo;24473;48942;;-0,40091;-0,892775;-0,490459;0,448975;0,727284;0,487339;;0,849885;1,620059;0,977798
281;Armadillo;25273;50542;;-0,706117;-0,684591;-0,471506;0,543287;0,642828;0,658752;;1,249404;1,327419;1,130258
99;Ant;6881;13758;;-0,58799;-0,936403;-0,479503;0,673112;0,816047;0,285208;;1,261102;1,75245;0,764711
75;Airplane;8679;17354;;-0,999113;-0,831949;-0,126864;0,749629;0,841249;0,156793;;1,748742;1,673198;0,283657
74;Airplane;5044;10084;;-0,761723;-0,974584;-0,128179;0,600973;0,983564;0,265496;;1,362696;1,958148;0,393675
73;Airplane;5109;10214;;-0,893653;-0,972319;-0,121931;0,685518;0,984913;0,273367;;1,579171;1,957232;0,395298
72;Airplane;5228;10452;;-0,80012;-0,984225;-0,0927;0,647983;0,994715;0,285447;;1,448103;1,97894;0,378147
71;Airplane;5849;11694;;-0,837649;-0,981945;-0,123477;0,772863;0,996448;0,312948;;1,610512;1,978393;0,436425
70;Airplane;5631;11258;;-0,627547;-0,985593;-0,172914;0,560331;0,998846;0,249105;;1,187878;1,984439;0,422019
69;Airplane;6701;13398;;-0,619228;-0,943391;-0,109835;0,801149;0,955314;0,267849;;1,420377;1,898705;0,377684
68;Airplane;5583;11162;;-0,848046;-0,878466;-0,098027;0,557457;0,896592;0,300253;;1,405503;1,775058;0,39828
67;Airplane;7651;15298;;-0,998391;-0,812341;-0,108847;0,769229;0,812138;0,361909;;1,76762;1,624479;0,470756
