MeshName,Name,Class,Vertices,Faces,,Min X,Min Y,Min Z,Max X,Max Y,Max Z," ",Range X,Range Y,Range Z,Volume
PSB_1600,PSB_1600,chess piece,5250,10496,,-1,-0.2564274,-0.2518479,1,0.6216389,0.6245072,,2,0.8780663,0.8763551,1.538996
PSB_1407,PSB_1407,winged vehicle aircraft,5250,10104,,-1,-0.6987154,-0.4962206,0.412328,1,-0.08622307,,1.412328,1.698715,0.4099975,0.9836429
PSB_1561,PSB_1561,car vehicle,5250,10232,,-1,-0.4006557,-0.2529834,1,0.6953502,0.7713618,,2,1.096006,1.024345,2.245377
PSB_1221,PSB_1221,winged vehicle aircraft,5250,10341,,-0.641758,-1,-0.4741262,1,0.3921504,-0.1124758,,1.641758,1.39215,0.3616504,0.8265788
PSB_1656,PSB_1656,city,5250,8128,,-0.8671397,-1,-0.1201457,0.9999999,0.6090715,0.03617954,,1.86714,1.609071,0.1563252,0.4696575
PSB_1316,PSB_1316,helicopter aircraft,5250,9974,,-1,-0.6363658,-0.3278185,1,0.485272,0.2477847,,2,1.121638,0.5756032,1.291237
PSB_1699,PSB_1699,chest,5250,9832,,-1,-0.6047161,-0.6434157,1,0.5894359,0.4098747,,2,1.194152,1.05329,2.515578
PSB_1277,PSB_1277,winged vehicle aircraft,5250,10276,,-0.3691428,-1,-0.02025729,0.5921915,1,0.1577767,,0.9613343,2,0.178034,0.3423004
PSB_1351,PSB_1351,balloon vehicle aircraft,5250,9557,,-1,-0.7103854,-0.8046368,1,-0.3250754,-0.349887,,2,0.38531,0.4547498,0.3504393
PSB_1158,PSB_1158,winged vehicle aircraft,5250,10322,,-0.8753814,-1,-0.4592088,0.8809943,1,0.2121525,,1.756376,2,0.6713613,2.358325
PSB_1811,PSB_1811,satellite dish,5250,9979,,-0.9249997,-0.5737223,-1,0.9999999,0.9447969,0.8377817,,1.925,1.518519,1.837782,5.372109
PSB_1394,PSB_1394,winged vehicle aircraft,5250,9103,,-1,-0.2436474,-0.2465839,1,0.3086867,0.5334184,,2,0.5523341,0.7800023,0.8616437
PSB_1535,PSB_1535,car vehicle,5250,9966,,-1,-0.4744725,-0.3531647,1,0.260006,0.2128618,,2,0.7344785,0.5660265,0.8314686
PSB_949,PSB_949,bed furniture,5250,10476,,-0.9521748,-1,-0.7509302,0.9182177,1,0.4279271,,1.870393,2,1.178857,4.409852
PSB_849,PSB_849,shelves furniture,5250,10390,,-1,-0.6306245,-0.1565612,1,0.7156833,0.1801603,,2,1.346308,0.3367215,0.9066615
PSB_549,PSB_549,display device,5250,10198,,-1,-0.8804149,-0.594679,0.9771744,0.8648212,1,,1.977174,1.745236,1.594679,5.502657
PSB_449,PSB_449,building,5250,9922,,-1,-0.7695178,-0.4450493,1,0.5733256,0.5923575,,2,1.342843,1.037407,2.78615
PSB_749,PSB_749,wheel,5250,10493,,-0.9979684,-1,-0.1137488,0.9696668,1,0.1020662,,1.967635,2,0.215815,0.8492903
PSB_1704,PSB_1704,chest,5250,10192,,-1,-0.8493698,-0.8493963,0.5840445,0.5299932,1,,1.584044,1.379363,1.849396,4.04088
PSB_649,PSB_649,gun,5250,9415,,-1,-0.627184,-0.2294347,1,0.565244,-0.0177362,,2,1.192428,0.2116985,0.5048704
PSB_149,PSB_149,human,5250,10489,,-1,-0.3120854,-0.1737788,1,0.3047334,0.178336,,2,0.6168188,0.3521148,0.4343821
PSB_349,PSB_349,head body part,5250,10063,,-1,-0.8439809,-0.5413598,1,0.9786425,0.9148903,,2,1.822623,1.45625,5.308391
PSB_249,PSB_249,human,5250,9281,,-1,-0.4527652,-0.01394993,0.9653746,1,0.5872546,,1.965375,1.452765,0.6012045,1.716576
PSB_1665,PSB_1665,city,5250,9227,,-1,-0.919742,0.01377952,0.991289,1,0.1585377,,1.991289,1.919742,0.1447582,0.553376
PSB_1325,PSB_1325,helicopter aircraft,5250,8282,,-0.98297,-1,-0.3801757,1,0.7177892,0.2753284,,1.98297,1.717789,0.6555041,2.23286
PSB_1546,PSB_1546,car vehicle,5250,8442,,-1,-0.5589017,-0.2486707,0.9999999,0.5954431,0.2762871,,2,1.154345,0.5249578,1.211964
PSB_1782,PSB_1782,bridge,5250,9586,,-1,-0.3491322,-0.1848657,1,0.3602124,0.1932478,,2,0.7093446,0.3781135,0.5364256
PSB_1206,PSB_1206,winged vehicle aircraft,5250,9717,,-0.9219406,-1,-0.3086766,1,0.663126,0.003830194,,1.921941,1.663126,0.3125068,0.9989059
PSB_928,PSB_928,table furniture,5250,9949,,-0.9348233,-1,-0.9571453,0.7552673,0.959673,1,,1.690091,1.959673,1.957145,6.482114
PSB_1360,PSB_1360,winged vehicle aircraft,5250,7188,,-1,-0.2138887,0.02885711,1,0.6647741,0.4708174,,2,0.8786628,0.4419603,0.7766681
PSB_528,PSB_528,liquid container,5250,10470,,-1,-0.5880989,-0.5365946,0.9999999,0.2098417,0.1587552,,2,0.7979406,0.6953498,1.109696
PSB_728,PSB_728,blade,5250,10307,,-1,-0.7270558,-0.3697429,1,0.06704652,-0.1637691,,2,0.7941023,0.2059738,0.3271286
PSB_628,PSB_628,musical instrument,5250,10059,,-1,-0.4182134,-0.1292409,0.9999999,0.1413829,-0.01222581,,2,0.5595963,0.1170151,0.1309624
PSB_128,PSB_128,human,5250,10130,,-1,-0.4134964,-0.2806628,1,0.160746,0.06439829,,2,0.5742424,0.3450611,0.3962974
PSB_328,PSB_328,hand body part,5250,10496,,-1,-0.8716946,-0.3050392,0.9999999,0.935097,0.1774511,,2,1.806792,0.4824903,1.743519
PSB_228,PSB_228,human,5250,7580,,-0.6722001,-1,-0.4333155,0.9999999,0.6227324,0.1796188,,1.6722,1.622732,0.6129343,1.663217
LDB_10,LDB_10,human,5250,10496,,-1,-0.5764897,-0.1746954,1,0.5281223,0.1997598,,2,1.104612,0.3744552,0.8272554
LDB_20,LDB_20,human,5250,10496,,-1,-0.6096832,-0.2444342,0.9999999,0.5304718,0.1256856,,2,1.140155,0.3701198,0.8439879
PSB_1032,PSB_1032,plant,5250,10464,,-1,-0.7045265,-0.5858928,0.9409153,0.9999999,0.6332129,,1.940915,1.704526,1.219106,4.033218
PSB_1639,PSB_1639,hat,5250,10382,,-1,-0.8054225,-0.5980965,0.7303649,1,0.7871287,,1.730365,1.805423,1.385225,4.327498
PSB_1713,PSB_1713,door,5250,9780,,-1,-0.3932108,-0.02352399,1,0.467849,0.1036551,,2,0.8610598,0.1271791,0.2190176
PSB_1674,PSB_1674,sign,5250,10413,,-0.886775,-1,-0.4442003,1,0.2380797,-0.3270119,,1.886775,1.23808,0.1171884,0.2737495
PSB_1334,PSB_1334,helicopter aircraft,5250,10318,,-1,-0.8787366,-0.2668433,1,0.7226871,0.2340897,,2,1.601424,0.500933,1.604412
PSB_1769,PSB_1769,display device,5250,10484,,-1,-0.8164051,-0.8832245,1,0.552312,0.7199662,,2,1.368717,1.603191,4.388629
PSB_1086,PSB_1086,plant,5250,5373,,-1,-0.3252112,-0.3154513,0.9999999,0.3154066,0.3055398,,2,0.6406178,0.6209911,0.7956359
PSB_943,PSB_943,table furniture,5250,9263,,-0.9676894,-1,-0.5828509,1,0.8792464,0.5825192,,1.967689,1.879246,1.16537,4.309274
PSB_543,PSB_543,liquid container,5250,10352,,-0.7782005,-1,-0.993814,1,0.6095198,0.6169163,,1.778201,1.60952,1.61073,4.609989
PSB_443,PSB_443,building,5250,9968,,-1,-0.4663793,-0.2705896,1,0.6927439,0.6608629,,2,1.159123,0.9314525,2.159336
PSB_743,PSB_743,wheel,5250,10496,,-0.9863886,-1,-0.09113687,1,0.986521,0.09105742,,1.986389,1.986521,0.1821943,0.7189392
PSB_643,PSB_643,musical instrument,5250,10078,,-1,-0.9017345,-0.9359701,1,0.4762896,0.4638164,,2,1.378024,1.399786,3.857879
PSB_143,PSB_143,human,5250,7468,,-1,-0.197704,-0.0381096,1,0.6098574,0.3116752,,2,0.8075614,0.3497848,0.5649454
PSB_343,PSB_343,head body part,5250,10093,,-1,-0.9359338,-0.9519261,1,0.3777068,0.6492093,,2,1.313641,1.601135,4.206633
PSB_243,PSB_243,human,5250,9398,,-0.7932695,-1,-0.3421137,0.9999999,0.6829325,-0.03350806,,1.793269,1.682932,0.3086056,0.9313568
PSB_1345,PSB_1345,balloon vehicle aircraft,5250,9786,,-1,-0.9212919,-0.9176801,1,0.2475506,0.2508948,,2,1.168843,1.168575,2.73176
PSB_1805,PSB_1805,slot machine,5250,10181,,-0.7462841,-0.6623166,-1,0.9999999,0.5262208,0.2245166,,1.746284,1.188537,1.224517,2.541513
PSB_1388,PSB_1388,winged vehicle aircraft,5250,10436,,-1,-0.8461518,-0.755609,0.8005309,1,0.471969,,1.800531,1.846152,1.227578,4.080534
PSB_1722,PSB_1722,door,5250,10448,,-1,-0.6740031,-0.4262404,1,0.8899751,-0.06571048,,2,1.563978,0.3605299,1.127722
PSB_956,PSB_956,cabinet furniture,5250,10276,,-0.8635257,-1,-0.643737,1,0.4713688,0.8130982,,1.863526,1.471369,1.456835,3.994545
PSB_856,PSB_856,shelves furniture,5250,10468,,-1,-0.8370462,-0.3782526,1,0.8281193,0.4206275,,2,1.665165,0.7988801,2.660535
PSB_556,PSB_556,display device,5250,10476,,-1,-0.8658759,-0.8534402,0.8108063,1,0.5365405,,1.810806,1.865876,1.389981,4.696383
PSB_456,PSB_456,building,5250,8597,,-1,-0.7238333,-0.4525626,1,0.5916296,0.7084836,,2,1.315463,1.161046,3.054626
PSB_656,PSB_656,gun,5250,10029,,-1,-0.8197173,-0.4070361,1,0.2748363,-0.130519,,2,1.094554,0.2765171,0.6053256
PSB_922,PSB_922,table furniture,5250,10480,,-1,-0.9511157,-0.3510328,1,0.981133,0.7783732,,2,1.932249,1.129406,4.364586
PSB_156,PSB_156,human,5250,10317,,-1,-0.4781947,-0.2688935,1,0.3319267,0.08924198,,2,0.8101214,0.3581355,0.5802665
PSB_356,PSB_356,head body part,5250,10485,,-0.7872114,-0.8192645,-1,1,0.4677863,0.6412146,,1.787211,1.287051,1.641215,3.775174
PSB_522,PSB_522,liquid container,5250,10380,,-1,-0.5393594,-0.4955578,1,0.4431952,0.4668094,,2,0.9825546,0.9623672,1.891157
PSB_256,PSB_256,human,5250,9179,,-1,-0.5407484,-0.3681888,1,0.3924478,0.7940661,,2,0.9331962,1.162255,2.169224
PSB_422,PSB_422,building,5250,10408,,-0.8354039,-1,-0.2111604,1,0.8404564,0.4208467,,1.835404,1.840456,0.6320071,2.134908
PSB_722,PSB_722,blade,5250,10200,,-1,-0.5178514,-0.4305502,0.9999999,-0.2022091,-0.2867093,,2,0.3156423,0.1438409,0.09080452
PSB_622,PSB_622,lamp,5250,10352,,-1,-0.4114538,-0.3335896,1,-0.1066035,-0.1822883,,2,0.3048503,0.1513013,0.0922485
PSB_122,PSB_122,human,5250,10131,,-1,-0.4160984,-0.3076875,1,0.1430947,0.1811455,,2,0.5591931,0.488833,0.5467041
PSB_1017,PSB_1017,plant,5250,6198,,-1,-0.8824129,-0.7602618,1,0.4994725,0.3521026,,2,1.381885,1.112364,3.07432
PSB_322,PSB_322,head body part,5250,10028,,-1,-0.4692695,-0.04741651,1,0.9124185,0.7626226,,2,1.381688,0.8100391,2.238443
PSB_222,PSB_222,human,5250,10248,,-0.7952384,-1,-0.2582273,0.9999999,0.8144011,0.1235135,,1.795238,1.814401,0.3817408,1.243438
PSB_1171,PSB_1171,winged vehicle aircraft,5250,9646,,-1,-0.8394086,-0.3998516,1,0.6604629,0.1255412,,2,1.499871,0.5253928,1.576043
PSB_99,PSB_99,quadruped animal,5250,10479,,-1,-0.4802936,-0.2738152,1,0.6182679,0.3766551,,2,1.098562,0.6504703,1.429163
PSB_1778,PSB_1778,display device,5250,9974,,-0.7438381,-1,-0.8411061,1,0.495461,0.4391019,,1.743838,1.495461,1.280208,3.33858
PSB_89,PSB_89,quadruped animal,5250,10383,,-1,-0.6441227,-0.2101173,0.9999999,0.7499347,0.3869642,,2,1.394057,0.5970815,1.664732
PSB_59,PSB_59,underwater creature animal,5250,9591,,-1,-0.426155,-0.4691412,1,0.008134246,-0.06673402,,2,0.4342892,0.4024072,0.3495222
PSB_49,PSB_49,flying creature animal,5250,10023,,-0.8075932,-1,-0.7963165,1,0.5389594,0.4136804,,1.807593,1.538959,1.209997,3.365985
PSB_79,PSB_79,underwater creature animal,5250,10084,,-1,-0.3453774,-0.2624571,1,0.1651957,0.1683716,,2,0.5105731,0.4308287,0.4399391
PSB_69,PSB_69,underwater creature animal,5250,10414,,-1,-0.6170219,-0.4852884,1,0.0667758,0.05026746,,2,0.6837977,0.5355559,0.7324238
PSB_19,PSB_19,arthropod animal,5250,9102,,-1,-0.6680073,-0.2984242,1,0.6412165,0.4102701,,2,1.309224,0.7086943,1.855679
PSB_39,PSB_39,flying creature animal,5250,10135,,-0.7132063,-1,-0.2248477,1,0.8897816,0.2024703,,1.713206,1.889782,0.427318,1.383479
PSB_29,PSB_29,flying creature animal,5250,10414,,-1,-0.1010408,0.06944919,1,0.7154104,0.5816386,,2,0.8164512,0.5121894,0.8363553
PSB_1052,PSB_1052,plant,5250,8045,,-0.8271844,-1,-0.7807165,0.9568148,0.7419215,1,,1.783999,1.741921,1.780716,5.53373
PSB_1659,PSB_1659,city,5250,9572,,-0.8614502,-1,-0.413723,1,0.8612359,0.07037163,,1.86145,1.861236,0.4840946,1.677193
PSB_1095,PSB_1095,plant,5250,8267,,-0.762002,-1,-0.9377562,1,0.7603694,0.6389695,,1.762002,1.760369,1.576726,4.890647
PSB_1319,PSB_1319,helicopter aircraft,5250,9934,,-0.5550976,-1,-0.1559555,0.8792119,1,0.1934911,,1.434309,2,0.3494466,1.002429
PSB_935,PSB_935,table furniture,5250,10438,,-0.9460789,-0.9559368,-1,1,0.8884308,0.8327217,,1.946079,1.844368,1.832722,6.57816
PSB_535,PSB_535,liquid container,5250,10379,,-1,-0.7963892,-0.7827821,1,0.5199827,0.5329279,,2,1.316372,1.31571,3.463927
PSB_435,PSB_435,building,5250,10031,,-1,-0.6390556,-0.5099721,1,0.517756,0.3212086,,2,1.156812,0.8311807,1.923039
PSB_735,PSB_735,wheel,5250,10460,,-1,-0.9967616,-0.102285,0.996575,0.9999999,0.08386564,,1.996575,1.996762,0.1861506,0.7421238
PSB_635,PSB_635,musical instrument,5250,6137,,-1,-0.6054704,-0.4638814,1,-0.00740397,-0.2810074,,2,0.5980664,0.182874,0.2187416
PSB_981,PSB_981,plant,5250,10094,,-1,-0.7813648,-0.884501,1,-0.2343313,-0.06173271,,2,0.5470335,0.8227683,0.9001636
PSB_881,PSB_881,table furniture,5250,10314,,-1,-0.4078421,-0.3190056,0.9999999,0.9382024,0.3458406,,2,1.346045,0.6648462,1.789825
PSB_135,PSB_135,human,5250,10099,,-1,-0.3856611,-0.2553926,1,0.2258675,0.2122566,,2,0.6115286,0.4676492,0.5719617
PSB_335,PSB_335,hand body part,5250,10485,,-1,-0.9032494,-0.7792398,1,0.2116507,0.1995115,,2,1.1149,0.9787513,2.18242
PSB_235,PSB_235,human,5250,10496,,-1,-0.9360507,-0.2369813,1,0.7744713,0.2221385,,2,1.710522,0.4591198,1.570669
PSB_481,PSB_481,building,5250,10153,,-1,-0.9493123,-0.1859736,0.9999999,0.8351032,0.2202271,,2,1.784415,0.4062007,1.449662
PSB_681,PSB_681,gun,5250,10248,,-1,-0.4449967,-0.3193043,1,0.01407897,-0.2049126,,2,0.4590757,0.1143917,0.1050289
PSB_181,PSB_181,human,5250,10185,,-1,-0.4358337,-0.1883751,0.9999999,0.4432627,0.2521032,,2,0.8790964,0.4404783,0.7744458
PSB_381,PSB_381,head body part,5250,10700,,-1,-0.8276885,-0.8537655,0.9999999,0.8606538,0.9783241,,2,1.688342,1.83209,6.186388
PSB_281,PSB_281,underwater creature animal,5250,10362,,-1,-0.8456267,-0.1924402,1,0.7383344,0.2753161,,2,1.583961,0.4677563,1.481815
PSB_994,PSB_994,plant,5250,9379,,-0.5566618,-1,-0.7780187,0.8512067,1,0.9443852,,1.407869,2,1.722404,4.849836
PSB_894,PSB_894,table furniture,5250,9903,,-0.9868321,-1,-0.194598,1,0.9964401,0.4671923,,1.986832,1.99644,0.6617903,2.625052
PSB_1026,PSB_1026,plant,5250,8645,,-1,-0.9639496,-0.7884533,0.850123,0.9224163,1,,1.850123,1.886366,1.788453,6.241718
PSB_494,PSB_494,liquid container,5250,10496,,-1,-0.5418591,-0.5400232,0.9999999,0.1160555,0.1191665,,2,0.6579146,0.6591897,0.867381
PSB_694,PSB_694,blade,5250,6762,,-1,0.3500254,0.5931088,1,0.9857788,0.7766249,,2,0.6357534,0.1835161,0.233342
PSB_194,PSB_194,human,5250,8881,,-1,-0.3342674,-0.1203977,1,0.44507,0.2603594,,2,0.7793374,0.3807571,0.5934765
PSB_1440,PSB_1440,sea vessel,5250,9345,,-1,-0.2716653,-0.274214,1,0.2486939,0.09081304,,2,0.5203592,0.365027,0.3798904
PSB_394,PSB_394,building,5250,9827,,-1,-0.9892914,-0.6729649,0.6193837,0.6267707,1,,1.619384,1.616062,1.672965,4.37819
PSB_294,PSB_294,head body part,5250,10272,,-1,-0.7285315,-0.9416707,0.886988,0.8200173,1,,1.886988,1.548549,1.941671,5.673742
PSB_1483,PSB_1483,cycle vehicle,5250,9102,,-1,-0.4097515,-0.304669,0.9999999,0.7170295,0.3838154,,2,1.126781,0.6884844,1.551542
PSB_1707,PSB_1707,door,5250,10408,,-1,-0.4945619,-0.3525745,1,0.5521038,0.2507188,,2,1.046666,0.6032933,1.262893
PSB_1061,PSB_1061,plant,5250,8734,,-1,-0.9483803,-0.7980671,0.9999999,0.6978381,0.5998837,,2,1.646218,1.397951,4.602664
PSB_1156,PSB_1156,winged vehicle aircraft,5250,10184,,-0.8412141,-1,-0.1330326,0.8769577,1,0.2061664,,1.718172,2,0.339199,1.165604
PSB_1199,PSB_1199,winged vehicle aircraft,5250,9912,,-1,-0.492426,-0.03000391,1,0.6276014,0.3924336,,2,1.120027,0.4224375,0.9462832
PSB_1414,PSB_1414,car vehicle,5250,6140,,-1,-0.680393,-0.72204,1,0.2233176,0.004882932,,2,0.9037106,0.7269229,1.313856
PSB_1035,PSB_1035,plant,5250,10170,,-1,-0.7554668,-0.8386557,0.9267852,0.9376578,1,,1.926785,1.693125,1.838656,5.998223
PSB_1492,PSB_1492,car vehicle,5250,9552,,-1,-0.4395701,-0.4979078,1,0.6084851,0.5782,,2,1.048055,1.076108,2.255641
PSB_979,PSB_979,plant,5250,7864,,-0.9850098,-1,-0.9949836,1,-0.1656312,-0.1505971,,1.98501,0.8343688,0.8443865,1.398499
PSB_879,PSB_879,table furniture,5250,9987,,-1,-0.5200968,-0.3178065,1,0.4978952,0.4373626,,2,1.017992,0.7551692,1.537512
PSB_579,PSB_579,microchip,5250,10308,,-1,-0.6649646,-0.1329375,1,0.7054459,0.2006716,,2,1.37041,0.3336091,0.9143628
PSB_479,PSB_479,building,5250,9844,,-1,-0.5228131,-0.2912158,0.9999999,0.5196147,0.2822301,,2,1.042428,0.5734459,1.195552
PSB_1204,PSB_1204,winged vehicle aircraft,5250,9952,,-1,-0.8277547,-0.309873,1,0.5707895,0.3561329,,2,1.398544,0.6660059,1.862877
PSB_679,PSB_679,gun,5250,9658,,-1,-0.2197499,-0.08918113,0.9999999,0.204693,0.02151716,,2,0.4244429,0.1106983,0.0939702
PSB_179,PSB_179,human,5250,10452,,-1,-0.4931378,-0.2670395,1,0.2758856,0.06330657,,2,0.7690234,0.3303461,0.5080878
PSB_379,PSB_379,head body part,5250,10504,,-1,-0.7739955,-0.9766052,1,0.4722904,0.5464321,,2,1.246286,1.523037,3.79628
PSB_279,PSB_279,underwater creature animal,5250,10474,,-0.847484,-1,-0.321384,0.9999999,0.8772259,0.1337177,,1.847484,1.877226,0.4551017,1.578359
PSB_1165,PSB_1165,winged vehicle aircraft,5250,10253,,-1,-0.8539422,-0.1778642,0.9999999,0.7340591,0.2800766,,2,1.588001,0.4579408,1.454421
PSB_1282,PSB_1282,winged vehicle aircraft,5250,10115,,-1,-0.4820675,-0.04861045,1,0.9574323,0.1422813,,2,1.4395,0.1908917,0.5495773
PSB_1089,PSB_1089,plant,5250,10114,,-0.9243941,-1,-0.9135824,1,0.09424996,0.03955686,,1.924394,1.09425,0.9531392,2.00709
PSB_1479,PSB_1479,cycle vehicle,5250,8760,,-1,-0.6691397,-0.4764228,0.9999999,0.6259696,0.5233296,,2,1.295109,0.9997524,2.589577
PSB_1332,PSB_1332,helicopter aircraft,5250,10407,,-1,-0.9224719,-0.4306908,0.9999999,0.4553404,0.1854719,,2,1.377812,0.6161627,1.697913
PSB_1139,PSB_1139,winged vehicle aircraft,5250,8546,,-1,-0.7192218,-0.2608147,0.9999999,0.618668,0.2800279,,2,1.33789,0.5408426,1.447176
PSB_1553,PSB_1553,car vehicle,5250,9175,,-1,-0.5268723,-0.3604057,0.9999999,0.4175559,0.2475691,,2,0.9444282,0.6079748,1.148377
PSB_1213,PSB_1213,winged vehicle aircraft,5250,10415,,-1,-0.6918234,-0.2966894,1,0.233228,0.02545214,,2,0.9250515,0.3221415,0.5959949
PSB_1174,PSB_1174,winged vehicle aircraft,5250,10459,,-1,-0.7309794,-0.3361107,1,0.2999681,0.0605576,,2,1.030947,0.3966683,0.8178884
PSB_1291,PSB_1291,winged vehicle aircraft,5250,10031,,-1,-0.57577,-0.1365585,1,0.7279669,0.212322,,2,1.303737,0.3488805,0.9096968
PSB_1269,PSB_1269,winged vehicle aircraft,5250,9303,,-1,-0.4971156,-0.03646666,1,0.5720869,0.1103138,,2,1.069202,0.1467805,0.3138761
PSB_1343,PSB_1343,balloon vehicle aircraft,5250,10488,,-1,-0.6687413,-0.6695204,1,0.7405475,0.7355385,,2,1.409289,1.405059,3.960267
PSB_1803,PSB_1803,slot machine,5250,10216,,-1,-0.639414,-0.4843848,1,0.5918783,0.8032253,,2,1.231292,1.28761,3.170849
PSB_1386,PSB_1386,winged vehicle aircraft,5250,10470,,-1,-0.9492075,-0.3525055,1,0.9256561,0.3490934,,2,1.874864,0.7015989,2.630805
PSB_973,PSB_973,plant,5250,5030,,-0.7918607,-0.9702474,-1,0.9886975,0.9999999,0.3567258,,1.780558,1.970247,1.356726,4.759584
PSB_873,PSB_873,table furniture,5250,10011,,-0.7099453,-1,-0.8882605,1,0.4706001,0.6517867,,1.709945,1.4706,1.540047,3.872673
PSB_573,PSB_573,microchip,5250,10453,,-1,-0.33756,-0.1578621,0.9999999,0.2795142,0.1126697,,2,0.6170742,0.2705318,0.3338764
PSB_473,PSB_473,building,5250,10468,,-1,-0.9963766,-0.2742661,0.9549669,1,0.556235,,1.954967,1.996377,0.8305011,3.241321
PSB_673,PSB_673,gun,5250,9117,,-1,-0.8628159,-0.3485568,0.9999999,0.1653521,-0.05155253,,2,1.028168,0.2970043,0.6107405
PSB_173,PSB_173,human,5250,9803,,-1,-0.4056126,-0.2627804,0.9999999,0.1457474,0.04942369,,2,0.55136,0.3122041,0.3442737
PSB_1527,PSB_1527,car vehicle,5250,9662,,-1,-0.6457361,-0.438337,1,0.2214653,0.129872,,2,0.8672014,0.568209,0.9855033
PSB_373,PSB_373,torso body part,5250,10475,,-1,-0.4893926,-0.3512608,1,0.5327164,0.3597753,,2,1.022109,0.7110361,1.453513
PSB_273,PSB_273,quadruped animal,5250,10472,,-1,-0.1756812,-0.06552684,1,0.4336931,0.3198498,,2,0.6093743,0.3853766,0.4696772
PSB_1601,PSB_1601,chess piece,5250,10496,,-1,-0.4034337,-0.4098812,0.9999999,0.7092787,0.7066518,,2,1.112712,1.116533,2.48476
PSB_1408,PSB_1408,winged vehicle aircraft,5250,10300,,-0.4601918,-1,-0.01954442,1,0.7351805,0.5788512,,1.460192,1.73518,0.5983956,1.516153
PSB_1562,PSB_1562,car vehicle,5250,8693,,-1,-0.6719953,-0.5050097,1,0.6412125,0.8392746,,2,1.313208,1.344284,3.530649
PSB_1222,PSB_1222,winged vehicle aircraft,5250,10358,,-0.6491159,-1,-0.393162,1,0.5126015,0.2227317,,1.649116,1.512601,0.6158937,1.536319
PSB_906,PSB_906,table furniture,5250,10456,,-0.9064887,-1,-0.4266492,1,0.4247731,0.179987,,1.906489,1.424773,0.6066362,1.647814
PSB_506,PSB_506,liquid container,5250,9719,,-1,-0.912261,-0.6034375,1,0.482283,0.2298825,,2,1.394544,0.83332,2.324203
PSB_406,PSB_406,building,5250,8539,,-1,-0.4386206,-0.4188943,1,0.9921072,0.9499261,,2,1.430728,1.36882,3.916819
PSB_606,PSB_606,lamp,5250,10299,,-1,-0.5759419,-0.6371741,1,0.4928871,0.2085568,,2,1.068829,0.8457309,1.807884
PSB_106,PSB_106,quadruped animal,5250,10496,,-1,-0.7564283,-0.2582268,0.9999999,0.7127346,0.1312233,,2,1.469163,0.3894501,1.144331
PSB_306,PSB_306,head body part,5250,9801,,-1,-0.5839114,-0.931113,1,0.8841783,0.6519418,,2,1.46809,1.583055,4.648133
PSB_206,PSB_206,human,5250,10036,,-1,-0.5814547,-0.5528355,1,-0.03282893,-0.05059582,,2,0.5486258,0.5022397,0.5510833
PSB_1317,PSB_1317,helicopter aircraft,5250,9973,,-1,-0.8198814,-0.2892721,1,0.4845761,0.0616405,,2,1.304457,0.3509126,0.9155011
PSB_1278,PSB_1278,winged vehicle aircraft,5250,10078,,-0.341163,-1,-0.06732488,0.600871,0.9999999,0.1620845,,0.942034,2,0.2294094,0.4322228
PSB_1352,PSB_1352,balloon vehicle aircraft,5250,10035,,-1,-0.3514951,-0.3133683,1,0.3909278,0.3363713,,2,0.7424229,0.6497396,0.9647631
PSB_1159,PSB_1159,winged vehicle aircraft,5250,9182,,-1,-0.7763925,-0.03403324,0.8776053,1,0.5902112,,1.877605,1.776392,0.6242445,2.082083
PSB_1812,PSB_1812,satellite dish,5250,9928,,-1,-0.7320229,-0.4177693,1,0.29635,-0.01857281,,2,1.028373,0.3991965,0.8210457
PSB_1395,PSB_1395,winged vehicle aircraft,5250,9152,,-1,-0.5327498,-0.07659692,1,0.7135624,0.6214453,,2,1.246312,0.6980422,1.739957
PSB_1536,PSB_1536,car vehicle,5250,10477,,-1,-0.4947399,-0.2889785,1,0.4005169,0.2715687,,2,0.8952568,0.5605472,1.003667
PSB_1610,PSB_1610,chess piece,5250,9921,,-0.8907257,-0.9821794,-1,1,0.2503825,0.2324008,,1.890726,1.232562,1.232401,2.872032
PSB_1326,PSB_1326,helicopter aircraft,5250,8213,,-0.9594591,-1,-0.3937379,1,0.7079941,0.2757857,,1.959459,1.707994,0.6695236,2.240724
PSB_1740,PSB_1740,shoe,5250,10214,,-1,-0.8998349,-0.604333,1,0.3936877,0.1213944,,2,1.293523,0.7257274,1.87749
PSB_1547,PSB_1547,car vehicle,5250,10304,,-1,-0.6218224,-0.2699583,1,0.5329943,0.2152719,,2,1.154817,0.4852302,1.120704
PSB_1783,PSB_1783,bridge,5250,7991,,-1,-0.5000888,-0.1602452,1,0.4329296,0.1552291,,2,0.9330184,0.3154743,0.5886867
PSB_1207,PSB_1207,winged vehicle aircraft,5250,10090,,-1,-0.7414414,-0.4982453,1,0.008089185,-0.2283831,,2,0.7495306,0.2698622,0.40454
PSB_1361,PSB_1361,winged vehicle aircraft,5250,10410,,-1,-0.9364817,-0.2276133,0.9999999,0.7749953,0.09908128,,2,1.711477,0.3266946,1.118261
PSB_1714,PSB_1714,door,5250,10003,,-1,-0.06754905,0.2670488,1,0.9184798,0.3670537,,2,0.9860289,0.1000049,0.1972154
PSB_1675,PSB_1675,sign,5250,10087,,-1,-0.7309864,-0.4327177,1,-0.09493661,-0.3699732,,2,0.6360498,0.0627445,0.07981725
